"OBJECTID","IRIS","X","Y","NUM","LET","TYPE_VOIE","LIBELLE_VOIE","SITUATION","CODE_ACTIVITE","LIBELLE_ACTIVITE","LIBELLE_REGROUPEMENT_8_POSTES","BIO","SURFACE","CC_ID","CC_NOM","CC_NIV","ORDRE","ARRONDISSEMENT","QUARTIER","REGROUPEMENT_8_POSTES"
71182,751104003,653858.187663568,6.86382682478395e6,211,"","RUE","SAINT MAUR","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",34632,10,40,5
71185,751104002,653855.012911858,6.8638678630704e6,212,"","RUE","SAINT MAUR","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",34606,10,40,5
71192,751104005,653838.996182505,6.86390054142511e6,216,"","RUE","SAINT MAUR","angle de deux rues","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",90055,10,40,5
71197,751104005,653830.605065291,6.86391765279753e6,218,"","RUE","SAINT MAUR","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",34446,10,40,5
71198,751104005,653832.391730583,6.86391407399505e6,218,"","RUE","SAINT MAUR","sur rue","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",90053,10,40,5
71199,751104003,653835.559,6.8638732988e6,219,"","RUE","SAINT MAUR","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",34639,10,40,5
71201,751104003,653831.988167736,6.86388045765165e6,219,"","RUE","SAINT MAUR","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",34641,10,40,5
71204,751104003,653824.5282,6.8638959027e6,223,"","RUE","SAINT MAUR","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",34644,10,40,5
71206,751041302,652574.2039,6.8623144554e6,4,"","RUE","SAINT MERRI","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",9572,4,13,5
71214,751041302,652561.1203,6.8623235244e6,10,"","RUE","SAINT MERRI","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",9575,4,13,5
71215,751041302,652523.0599,6.8623485423e6,14,"","RUE","SAINT MERRI","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",9605,4,13,5
71220,751041302,652400.5867,6.8624065679e6,41,"","RUE","SAINT MERRI","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",9679,4,13,5
71221,751041302,652398.0153,6.8624096055e6,43,"","RUE","SAINT MERRI","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",9680,4,13,5
71224,751062103,651846.477,6.8616534942e6,2,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",14528,6,21,5
71225,751052003,651870.0112,6.861622138e6,3,"","BD","SAINT MICHEL","sur rue","CH202","Brasserie - Restauration continue avec tabac","Restauration","","moins de 300 m²","","","",14512,5,20,5
71234,751062101,651831.1049,6.8616054864e6,8,"","BD","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",15082,6,21,5
71243,751062101,651815.8903,6.8615581293e6,14,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",15088,6,21,5
71244,751062101,651818.271965001,6.86156576655552e6,14,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",15089,6,21,5
71253,751062101,651797.577732991,6.86150138965073e6,20,"","BD","SAINT MICHEL","angle de deux rues","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",15098,6,21,5
71255,751062101,651798.766565982,6.86150520890145e6,20,"","BD","SAINT MICHEL","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",93007,6,21,5
71277,751062204,651741.023178916,6.86132968419694e6,30,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",15224,6,22,5
71303,751062204,651665.5259,6.8611469383e6,48,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",15240,6,22,5
71306,751052002,651697.173515642,6.86114022028055e6,49,"","BD","SAINT MICHEL","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",13931,5,20,5
71307,751062204,651660.5963,6.861135067e6,50,"","BD","SAINT MICHEL","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",15242,6,22,5
71326,751062204,651626.2595,6.8610525107e6,58,"","BD","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",15252,6,22,5
71331,751052002,651651.8468,6.8610305741e6,63,"","BD","SAINT MICHEL","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",13698,5,20,5
71333,751051905,651631.955555592,6.86098001298995e6,65,"","BD","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",13619,5,19,5
71334,751051905,651630.552111184,6.8609762672799e6,65,"","BD","SAINT MICHEL","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",13633,5,19,5
71335,751051905,651633.359,6.8609837587e6,65,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",13634,5,19,5
71342,751062201,651450.7426,6.8605851982e6,70,"","BD","SAINT MICHEL","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",15860,6,22,5
71345,751051905,651602.2539,6.8608994983e6,71,"","BD","SAINT MICHEL","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",13569,5,19,5
71352,751062201,651432.6838,6.8605368173e6,76,"","BD","SAINT MICHEL","sur rue","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",15867,6,22,5
71366,751051905,651568.5444,6.8608095819e6,83,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",13548,5,19,5
71368,751051905,651565.820050269,6.86080206007053e6,83,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",13550,5,19,5
71381,751051905,651523.1106,6.8606875571e6,97,"","BD","SAINT MICHEL","sur rue","CH202","Brasserie - Restauration continue avec tabac","Restauration","","moins de 300 m²","","","",13556,5,19,5
71385,751051905,651516.3932,6.8606651022e6,101,"","BD","SAINT MICHEL","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",13559,5,19,5
71387,751051904,651492.8627,6.8606068806e6,107,"","BD","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",13412,5,19,5
71410,751051904,651412.712992167,6.86039262247075e6,137,"","BD","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",13435,5,19,5
71411,751051903,651404.0283,6.8603687671e6,139,"","BD","SAINT MICHEL","angle de deux rues","CH202","Brasserie - Restauration continue avec tabac","Restauration","","moins de 300 m²","","","",13396,5,19,5
71415,751051903,651388.4749,6.8603268791e6,143,"","BD","SAINT MICHEL","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",13400,5,19,5
71416,751051903,651387.114694452,6.86032311747258e6,143,"","BD","SAINT MICHEL","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",13401,5,19,5
71417,751051903,651384.2598,6.8603155348e6,145,"","BD","SAINT MICHEL","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",13402,5,19,5
71418,751051903,651380.6428,6.8603039766e6,147,"","BD","SAINT MICHEL","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",13403,5,19,5
71423,751176801,650543.1273,6.8656216673e6,4,"","PAS","SAINT MICHEL","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",68962,17,68,5
71424,751176801,650546.594887208,6.86561967334941e6,4,"","PAS","SAINT MICHEL","sur rue","CH107","Restaurant central et sud américain","Restauration","","moins de 300 m²","","","",86406,17,68,5
71431,751062103,651843.228,6.8617275271e6,2,"","PL","SAINT MICHEL","angle de deux rues","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",14557,6,21,5
71434,751052003,651902.818872951,6.86168175911319e6,3,"","PL","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",14342,5,20,5
71435,751052003,651902.818872951,6.86168175911319e6,3,"","PL","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",14354,5,20,5
71442,751062103,651826.037600521,6.86170272316619e6,6,"","PL","SAINT MICHEL","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",14564,6,21,5
71447,751062103,651812.4536,6.8616846947e6,8,"","PL","SAINT MICHEL","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",14566,6,21,5
71450,751062103,651807.421740523,6.8616807414107e6,10,"","PL","SAINT MICHEL","angle de deux rues","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",14568,6,21,5
71451,751062103,651828.4629,6.8616567786e6,11,"","PL","SAINT MICHEL","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",14531,6,21,5
71454,751052003,652050.6424,6.8616443676e6,1,"","QU","SAINT MICHEL","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",14320,5,20,5
71465,751052003,651968.065467016,6.86167892518695e6,19,"","QU","SAINT MICHEL","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",14346,5,20,5
71466,751052003,651960.662201047,6.86168195696085e6,19,"","QU","SAINT MICHEL","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",14347,5,20,5
71469,751052003,651956.855861207,6.86168362422484e6,21,"","QU","SAINT MICHEL","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",90855,5,20,5
71480,751124807,654054.8345,6.8613049952e6,2,"","RUE","SAINT NICOLAS","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",44754,12,48,5
71486,751124807,654080.5958,6.8613802665e6,7,"","RUE","SAINT NICOLAS","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",44853,12,48,5
71488,751124807,654083.966619015,6.86138752167603e6,7,"","RUE","SAINT NICOLAS","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",91712,12,48,5
71501,751124807,654110.3349,6.8614456685e6,21,"","RUE","SAINT NICOLAS","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",44854,12,48,5
71504,751176801,650541.4666,6.865525989e6,3,"","AV","SAINT OUEN","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",69011,17,68,5
71506,751176801,650545.351095466,6.86554301428595e6,5,"","AV","SAINT OUEN","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",69013,17,68,5
71521,751176801,650558.7558,6.8656010708e6,15,"","AV","SAINT OUEN","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",69023,17,68,5
71530,751176801,650576.85462134,6.86568011698163e6,25,"","AV","SAINT OUEN","sur rue","CH202","Brasserie - Restauration continue avec tabac","Restauration","","moins de 300 m²","","","",68968,17,68,5
71531,751186905,650595.5241,6.8656472707e6,28,"","AV","SAINT OUEN","sur rue","CH107","Restaurant central et sud américain","Restauration","","moins de 300 m²","","","",90408,18,69,5
71540,751176801,650585.096542681,6.86571591436327e6,31,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",92387,17,68,5
71543,751176801,650586.98962134,6.86572394648163e6,33,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",68974,17,68,5
71544,751186905,650603.8326,6.8656833054e6,34,"","AV","SAINT OUEN","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",69079,18,69,5
71546,751186905,650606.064341544,6.86569280641597e6,36,"","AV","SAINT OUEN","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",69081,18,69,5
71568,751186906,650634.0402,6.8658151316e6,48,"","AV","SAINT OUEN","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",69221,18,69,5
71572,751186906,650636.4834,6.8658257553e6,50,"","AV","SAINT OUEN","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",69223,18,69,5
71579,751186906,650644.37,6.8658591816e6,56,"","AV","SAINT OUEN","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",69231,18,69,5
71589,751176804,650643.2253,6.8659675679e6,63,"","AV","SAINT OUEN","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",68860,17,68,5
71607,751176804,650658.1243,6.8660322479e6,75,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",68870,17,68,5
71608,751176804,650658.988695466,6.86603615338595e6,75,"","AV","SAINT OUEN","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",68871,17,68,5
71610,751186915,650673.186404014,6.86598473791417e6,76,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",69305,18,69,5
71629,751186923,650707.4418,6.8661328845e6,90,"","AV","SAINT OUEN","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",69358,18,69,5
71633,751186923,650712.301,6.866153992e6,92,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",69362,18,69,5
71638,751186923,650713.206858359,6.8661576253365e6,94,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",69367,18,69,5
71641,751186923,650716.8662,6.866173788e6,96,"","AV","SAINT OUEN","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",69368,18,69,5
71644,751176809,650698.2894,6.8662046016e6,99,"","AV","SAINT OUEN","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",68328,17,68,5
71654,751186923,650727.3677,6.8662193387e6,102,"","AV","SAINT OUEN","concentration commerciale","CH103","Restaurant asiatique","Restauration","","moins de 300 m²",81,"GALERIE DU 102 AVENUE DE SAINT OUEN","RDC",69380,18,69,5
71656,751186923,650727.3677,6.8662193387e6,102,"","AV","SAINT OUEN","concentration commerciale","CH303","Restauration rapide assise","Restauration","","moins de 300 m²",81,"GALERIE DU 102 AVENUE DE SAINT OUEN","RDC",69382,18,69,5
71683,751186923,650730.933241544,6.86623464661597e6,106,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",69406,18,69,5
71698,751176809,650719.97088675,6.86630099573883e6,113,"","AV","SAINT OUEN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",68317,17,68,5
71701,751186923,650743.944341544,6.86629111141597e6,116,"","AV","SAINT OUEN","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",69354,18,69,5
71705,751176809,650731.53018675,6.86635081963883e6,119,"","AV","SAINT OUEN","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",68301,17,68,5
