"X","Y","OBJECTID","c_ord","arro","qua","xbis","ybis","num","let","typ_voie","lib_voie","seq","sit","type","codact","ens","bio","surf","cc_id","cc_niv","niv47","niv18","niv8","niv2"
648860.130000003,6.865739286e6,12752,65293,17,66,648860.13,6.865739286e6,106,"","BD","BERTHIER",1,"A","C","CH303","TROPICAL",0,1,0,"",11103,111,5,1
649332.494900003,6.8651391712e6,12756,65590,17,66,649335.68101964,6.8651415895965e6,77,"","RUE","CARDINET",2,"R","C","CH103","YAY",0,1,0,"",11101,111,5,1
649906.941500001,6.8649493894e6,12757,65936,17,67,649903.22496964,6.86494791041317e6,119,"","RUE","DAMES",2,"R","C","CH106","LA SICILIA",0,1,0,"",11101,111,5,1
649662.684500001,6.8654438748e6,12761,66303,17,67,649662.6845,6.8654438748e6,145,"","RUE","CARDINET",1,"A","C","CH201","LES AMATEURS",0,1,0,"",11102,111,5,1
650110.582999997,6.8651575941e6,12765,66690,17,67,650107.2486131,6.86515538460595e6,77,"","RUE","LA CONDAMINE",2,"A","C","CH201","C DECALE",0,1,0,"",11102,111,5,1
651536.103100002,6.8661820833e6,12784,69840,18,69,651536.1031,6.8661820833e6,39,"","RUE","MONTCALM",1,"A","C","CH201","LE 18",0,1,0,"",11102,111,5,1
651083.022399999,6.8655850312e6,12789,70243,18,69,651083.0224,6.8655850312e6,17,"","RUE","DAMREMONT",1,"R","C","CH106","LA LOCANDA DI PULCINELLA",0,1,0,"",11101,111,5,1
651307.073899999,6.8652204053e6,12793,70587,18,69,651305.28161559,6.86521682930831e6,8,"","RUE","AUDRAN",2,"R","C","CH106","PIZZA CARATELLO",0,1,0,"",11101,111,5,1
651263.994400002,6.8652562677e6,12794,70612,18,69,651262.03747945,6.86525277908108e6,10,"","RUE","ARISTIDE BRUANT",2,"A","C","CH403","LE BRUANT",0,1,0,"",11104,111,5,1
653334.801799998,6.8657396744e6,12836,75068,18,72,653334.8018,6.8657396744e6,74,"","RUE","RIQUET",1,"R","C","CH302","LA CORNE DE L'AFRIQUE",0,1,0,"",11103,111,5,1
654355.207900003,6.8657492485e6,12842,75751,19,73,654357.64792729,6.86574607891536e6,174,"","RUE","CRIMEE",2,"A","C","CH108","LA MASCOTTE",0,1,0,"",11101,111,5,1
654551.7377,6.8652404844e6,12848,76161,19,73,654551.7377,6.8652404844e6,99,"","AV","JEAN JAURES",1,"R","C","CH303","CHAMAS TACOS",0,1,0,"",11103,111,5,1
655101.957099997,6.8654182578e6,12853,76732,19,75,655098.23953819,6.86541678140772e6,156,"","AV","JEAN JAURES",2,"R","C","CH303","GRILL BOSPHORE",0,1,0,"",11103,111,5,1
655078.710299999,6.8653372799e6,12854,76753,19,75,655078.7103,6.8653372799e6,10,"","RUE","LUNEVILLE",1,"R","C","CH105","ETOILE NABOU",0,1,0,"",11101,111,5,1
655332.037900001,6.8646350878e6,12860,77166,19,75,655332.0379,6.8646350878e6,3,"","RUE","MOUZAIA",1,"R","C","CH103","CHEZ KIM",0,1,0,"",11101,111,5,1
655248.687799998,6.8632886136e6,12895,80508,20,79,655246.36669351,6.8632918712778e6,10,"","RUE","SORBIER",2,"R","C","CH403","LE REZ DE CHAUSSEE",0,1,0,"",11104,111,5,1
655998.759999998,6.8616476727e6,12907,81149,20,80,655998.76,6.8616476727e6,73,"","RUE","BUZENVAL",1,"R","C","CH201","HALLUCINEX",0,1,0,"",11102,111,5,1
656203.994400002,6.8623337205e6,12916,81898,20,80,656203.9944,6.8623337205e6,104,"","RUE","BAGNOLET",1,"R","C","CH403","LE GAMBETTA",0,1,0,"",11104,111,5,1
652307.299000002,6.8614383341e6,12932,83233,5,17,652303.60054987,6.86143985773599e6,1,"","RUE","GRANDS DEGRES",2,"R","C","CH303","YA BAYTE",0,1,0,"",11103,111,5,1
654079.123199999,6.8636130621e6,12941,84452,11,41,654072.48388087,6.86360859897986e6,90,"","RUE","FAUBOURG DU TEMPLE",3,"R","C","CH104","LES DUNES",0,1,0,"",11101,111,5,1
652785.8684,6.8591274758e6,12957,85628,13,50,652785.8684,6.8591274758e6,190,"","AV","CHOISY",1,"R","C","CH303","TANG GOURMET",0,1,0,"",11103,111,5,1
649714.460199997,6.8652959357e6,12976,86795,17,67,649714.4602,6.8652959357e6,24,"","RUE","SALNEUVE",1,"R","C","CH303","MADE BY JESS",0,1,0,"",11103,111,5,1
653196.5352,6.8657546588e6,12980,87414,18,72,653196.5352,6.8657546588e6,90,"","RUE","RIQUET",1,"R","C","CH302","CHEZ LAMAYA",0,1,0,"",11103,111,5,1
651020.775200002,6.865654245e6,12981,87468,18,69,651020.7752,6.865654245e6,3,"","RUE","EUGENE CARRIERE",1,"R","C","CH403","PONEY CLUB",0,1,0,"",11104,111,5,1
655793.9824,6.8615954431e6,12987,88006,20,80,655795.81389566,6.86159188703143e6,74,"","BD","CHARONNE",2,"R","C","CH403","BAR LE 74",0,1,0,"",11104,111,5,1
651572.514700003,6.8634288093e6,12991,88361,2,6,651572.5147,6.8634288093e6,2,"","RUE","QUATRE SEPTEMBRE",1,"A","C","CH106","MORI",0,1,0,"",11101,111,5,1
653193.471000001,6.8649803095e6,12992,88570,10,37,653195.26328441,6.8649767335083e6,54,"","RUE","LOUIS BLANC",2,"A","C","CH108","BOMBAY ROALE",0,1,0,"",11101,111,5,1
650983.2513,6.8665942779e6,12996,89125,18,69,650979.25327377,6.86659415225675e6,137,"","BD","NEY",2,"R","C","CH401","LE SULTAN",0,1,0,"",11104,111,5,1
651200.419299997,6.8627269277e6,13005,90374,1,1,651200.4193,6.8627269277e6,99,"","RUE","RIVOLI",3,"CC","C","CH303","MC DONALD'S",0,1,3,-1,11103,111,5,1
652451.933399998,6.860384255e6,13010,90831,5,18,652451.54445896,6.8603802739543e6,89,"","RUE","MONGE",2,"R","C","CH303","TOTORO",0,1,0,"",11103,111,5,1
654048.7443,6.8632988904e6,13014,91077,11,41,654048.7443,6.8632988904e6,56,"","RUE","FONTAINE AU ROI",1,"R","C","CH403","MAGNUM LOUNGE",0,1,0,"",11104,111,5,1
648260.8741,6.86492823e6,13024,91587,17,65,648260.8741,6.86492823e6,38,"","RUE","LAUGIER",1,"A","C","CH103","ORCHIDEE THAI",0,1,0,"",11101,111,5,1
654522.466499999,6.8637926582e6,13029,92133,20,77,654522.4665,6.8637926582e6,49,"","RUE","TOURTILLE",1,"R","C","CH106","LE SARRASIN",0,1,0,"",11101,111,5,1
652293.500500001,6.8623643163e6,13059,96857,4,13,652293.5005,6.8623643163e6,12,"","RUE","QUINCAMPOIX",1,"R","C","CH403","KING SMOKE",0,1,0,"",11104,111,5,1
652563.297799997,6.8662480695e6,13064,97302,18,71,652563.2978,6.8662480695e6,118,"","RUE","POISSONNIERS",1,"R","C","CH201","CHEZ FOUCHER",0,1,0,"",11102,111,5,1
648888.468900003,6.8637789023e6,13085,99974,8,30,648888.4689,6.8637789023e6,5,"","RUE","BERRI",6,"CC","C","CH108","MAKUK",0,1,35,0,11101,111,5,1
650239.409100004,6.8600484955e6,13086,100015,14,56,650239.4091,6.8600484955e6,80,"","AV","MAINE",39,"CC","C","CH302","ROTISSERIE SNACKING",0,1,69,0,11103,111,5,1
652136.520800002,6.8624032171e6,13089,358,1,2,652136.5208,6.8624032171e6,62,"","RUE","LOMBARDS",1,"R","C","CH106","FLAM'S",0,1,0,"",11101,111,5,1
652006.6303,6.8624787315e6,13090,449,1,2,652006.6303,6.8624787315e6,21,"","RUE","HALLES",1,"A","C","CH201","CARPE DIEMCAFE",0,1,0,"",11102,111,5,1
651857.372299999,6.862528952e6,13095,556,1,2,651858.67985224,6.86253273225226e6,21,"","RUE","ROULE",2,"R","C","CH109","LA CANTINE DES TSARS",0,1,0,"",11101,111,5,1
651618.7192,6.8626941025e6,13096,723,1,2,651615.5590078,6.8626916503203e6,14,"","RUE","JEAN JACQUES ROUSSEAU",2,"R","C","CH303","DELLA PASTA",0,1,0,"",11103,111,5,1
651593.043300003,6.8628657996e6,13099,847,1,2,651593.0433,6.8628657996e6,28,"","RUE","CROIX DES PETITS CHAMPS",1,"R","C","CH201","DU COQ A L'ANE",0,1,0,"",11102,111,5,1
652255.982799999,6.8625011571e6,13101,910,1,2,652255.9828,6.8625011571e6,31,"","BD","SEBASTOPOL",1,"A","C","CH303","KFC",0,1,0,"",11103,111,5,1
652194.521300003,6.8627034528e6,13104,1086,1,2,652197.17463809,6.86271099997145e6,9,"","RUE","PIERRE LESCOT",3,"R","C","CH201","AU PERE FOUETTARD",0,1,0,"",11102,111,5,1
651179.059299998,6.8629792058e6,13112,2140,1,3,651179.0593,6.8629792058e6,7,"","AV","OPERA",1,"R","C","CH303","ILLY",0,1,0,"",11103,111,5,1
651312.485699996,6.8631100836e6,13114,2246,1,3,651309.43773765,6.86311267395239e6,5,"","RUE","VILLEDO",2,"R","C","CH103","KUNITORAYA",0,1,0,"",11101,111,5,1
651025.282600001,6.8629153153e6,13120,2381,1,3,651025.2826,6.8629153153e6,5,"","RUE","PYRAMIDES",1,"R","C","CH403","EL TONEL",0,1,0,"",11104,111,5,1
651375.610399999,6.8634155433e6,13127,3764,2,6,651379.61039507,6.86341553701707e6,10,"","RUE","SAINT AUGUSTIN",2,"R","C","CH103","ISSÉ BIS WORKSHOP",0,1,0,"",11101,111,5,1
651544.751800001,6.8631120745e6,13133,4195,2,6,651544.7518,6.8631120745e6,4,"","RUE","PETITS CHAMPS",32,"CC","C","CH201","LE BOUGAINVILLE",0,1,11,0,11102,111,5,1
651921.193499997,6.8632909477e6,13136,4576,2,7,651921.1935,6.8632909477e6,103,"","RUE","REAUMUR",1,"R","C","CH303","ELGI",0,1,0,"",11103,111,5,1
651915.084899999,6.8631907606e6,13139,4783,2,7,651915.0849,6.8631907606e6,28,"","RUE","ABOUKIR",1,"R","C","CH302","LA QUEQUETERIE",0,1,0,"",11103,111,5,1
652434.513499998,6.8634416356e6,13147,5300,2,8,652434.5135,6.8634416356e6,6,"","RUE","CHENIER",1,"R","C","CH303","THE HILLS",0,1,0,"",11103,111,5,1
652305.193099998,6.8633444879e6,13151,5441,2,8,652305.1931,6.8633444879e6,33,"","RUE","ALEXANDRIE",2,"CC","C","CH101","EDGAR",0,1,14,0,11101,111,5,1
652191.045400001,6.8633042982e6,13152,5589,2,8,652191.0454,6.8633042982e6,5,"","RUE","DAMIETTE",1,"R","C","CH201","DE SAISON",0,1,0,"",11102,111,5,1
652593.984399997,6.8633946281e6,13161,6260,2,8,652595.35707174,6.86339838519626e6,139,"","BD","SEBASTOPOL",2,"A","C","CH201","LE CENTRAL",0,1,0,"",11102,111,5,1
652504.190300003,6.8630017911e6,13165,6396,3,9,652504.1903,6.8630017911e6,9,"","RUE","GRENETA",1,"R","C","CH403","MADAME PERVENCHE",0,1,0,"",11104,111,5,1
652610.976400003,6.8629791338e6,13167,6431,3,9,652618.53736092,6.8629817475846e6,47,"","RUE","TURBIGO",3,"A","C","CH202","LE MARYLAND",0,1,0,"",11102,111,5,1
652692.748300001,6.8632836476e6,13169,6538,3,9,652692.7483,6.8632836476e6,310,"","RUE","SAINT MARTIN",1,"A","C","CH403","BON ESPRIT",0,1,0,"",11104,111,5,1
653104.463799998,6.8633015973e6,13174,6716,3,9,653104.4638,6.8633015973e6,13,"","BD","SAINT MARTIN",1,"R","C","CH103","FUJI TOMY",0,1,0,"",11101,111,5,1
653211.812700003,6.8631923392e6,13175,6839,3,9,653211.8127,6.8631923392e6,203,"","RUE","TEMPLE",1,"R","C","CH303","LA MAISON DU POKE BOWL",0,1,0,"",11103,111,5,1
652725.9586,6.8624737154e6,13197,8725,3,12,652729.52515776,6.86247190441525e6,14,"","RUE","RAMBUTEAU",2,"R","C","CH302","DELITALY",0,1,0,"",11103,111,5,1
652755.327200003,6.8627872048e6,13199,8883,3,12,652748.01770072,6.8627904561413e6,17,"","RUE","CHAPON",3,"R","C","CH501","AU PETIT CASINO",0,1,0,"",11105,111,5,1
652561.186800003,6.8627489688e6,13200,9009,3,12,652561.1868,6.8627489688e6,22,"","RUE","GRENIER SAINT LAZARE",1,"R","C","CH101","AMBASSADE D'AUVERGNE",0,1,0,"",11101,111,5,1
652456.111000001,6.8626773046e6,13202,9215,3,12,652456.111,6.8626773046e6,163,"","RUE","SAINT MARTIN",1,"R","C","CH303","WE POK",0,1,0,"",11103,111,5,1
652472.446099997,6.8627178958e6,13204,9222,3,12,652473.81680442,6.86272165361444e6,179,"","RUE","SAINT MARTIN",2,"R","C","CH103","HAMANO",0,1,0,"",11101,111,5,1
652820.368000001,6.8624056978e6,13211,10803,4,14,652820.368,6.8624056978e6,61,"","RUE","FRANCS BOURGEOIS",1,"A","C","CH201","AU COEUR DU MARAIS",0,1,0,"",11102,111,5,1
652340.6932,6.8618215377e6,13221,11543,4,16,652340.6932,6.8618215377e6,4,"","RUE","COLOMBE",1,"R","C","CH201","LES DEUX COLOMBES",0,1,0,"",11102,111,5,1
652468.902199998,6.8613161342e6,13223,11725,5,17,652468.9022,6.8613161342e6,5,"","RUE","PONTOISE",1,"A","C","CH101","BAIETA",0,1,0,"",11101,111,5,1
652271.946599998,6.8606941843e6,13229,12091,5,17,652272.5198789,6.86069022559424e6,1,"","PL","CONTRESCARPE",2,"R","C","CH201","GASTON",0,1,0,"",11102,111,5,1
652418.069700003,6.8606351027e6,13230,12095,5,17,652421.85607205,6.86063381297651e6,30,"","RUE","LACEPEDE",2,"R","C","CH201","L'ENVOL CAFE QUEBECOIS",0,1,0,"",11102,111,5,1
652754.159900002,6.8603174099e6,13235,12304,5,18,652739.41442136,6.86031119935576e6,75,"","RUE","BUFFON",5,"R","C","CH302","LES CREPES DU JARDIN",0,1,0,"",11103,111,5,1
652684.534900002,6.860346103e6,13236,12475,5,18,652684.5349,6.860346103e6,5,"","RUE","DAUBENTON",1,"R","C","CH103","LA TABLE D'HAMI",0,1,0,"",11101,111,5,1
652131.4441,6.8609524723e6,13250,13830,5,20,652131.4441,6.8609524723e6,68,"","RUE","MONTAGNE SAINTE GENEVIEVE",1,"R","C","CH201","BOMBARDIER",0,1,0,"",11102,111,5,1
651947.394100003,6.8612944591e6,13253,14050,5,20,651945.95867319,6.86129072552934e6,71,"","RUE","SAINT JACQUES",2,"R","C","CH201","LE BISTRO DU PERIGORD",0,1,0,"",11102,111,5,1
652003.748300001,6.8616261923e6,13257,14395,5,20,652000.07285978,6.86162777063432e6,13,"","RUE","HUCHETTE",2,"R","C","CH302","ORIENTAL BOWL",0,1,0,"",11103,111,5,1
651936.997199997,6.8614273996e6,13258,14431,5,20,651936.9972,6.8614273996e6,88,"","BD","SAINT GERMAIN",1,"R","C","CH106","PEPITA",0,1,0,"",11101,111,5,1
651832.4428,6.8617118941e6,13259,14562,6,21,651836.93138004,6.86171851623329e6,4,"","PL","SAINT MICHEL",3,"R","C","CH303","MERE MICHEL",0,1,0,"",11103,111,5,1
651725.255999997,6.8616816149e6,13260,14581,6,21,651725.256,6.8616816149e6,30,"","RUE","SAINT ANDRE DES ARTS",1,"A","C","CH201","CAFE LATIN",0,1,0,"",11102,111,5,1
651465.496699996,6.8614264235e6,13269,15435,6,22,651465.44783221,6.86143042320148e6,10,"","RUE","ODEON",2,"R","C","CH106","LOCALINO",0,1,0,"",11101,111,5,1
651452.334299996,6.861577351e6,13270,15540,6,22,651452.3343,6.861577351e6,109,"","BD","SAINT GERMAIN",1,"R","C","CH303","FACTORY & CO",0,1,0,"",11103,111,5,1
651289.035099998,6.8615110538e6,13272,15635,6,22,651289.0351,6.8615110538e6,8,"","RUE","LOBINEAU",17,"CC","C","CH303","SATHEES",0,1,24,0,11103,111,5,1
651325.557599999,6.8616596949e6,13293,17583,6,24,651329.29292176,6.86165826403616e6,150,"","BD","SAINT GERMAIN",2,"R","C","CH201","CÔTÉ ST GERMAIN",0,1,0,"",11102,111,5,1
650802.661499999,6.8623599066e6,13299,18100,7,25,650802.6615,6.8623599066e6,35,"","QU","VOLTAIRE",1,"A","C","CH201","RESTAURANT A LA FREGATE",0,1,0,"",11102,111,5,1
650676.691299997,6.8617438664e6,13305,18532,7,25,650676.6913,6.8617438664e6,36,"","RUE","SAINT GUILLAUME",1,"A","C","CH201","BASILE",0,1,0,"",11102,111,5,1
649930.857100002,6.8615224502e6,13306,18857,7,26,649930.8571,6.8615224502e6,58,"","RUE","BABYLONE",1,"R","C","CH103","YAMAYA",0,1,0,"",11101,111,5,1
649296.430200003,6.8616230508e6,13311,19392,7,27,649296.4302,6.8616230508e6,23,"","AV","DUQUESNE",1,"A","C","CH101","L'ESCAPADE",0,1,0,"",11101,111,5,1
649352.361400001,6.862469082e6,13318,19884,7,28,649352.78020883,6.86246510398553e6,29,"","RUE","SURCOUF",2,"R","C","CH101","DAVID TONTAIN",0,1,0,"",11101,111,5,1
648946.636699997,6.8630329954e6,13324,20528,8,29,648946.6367,6.8630329954e6,44,"","RUE","JEAN GOUJON",1,"R","C","CH201","BAR DES THEATRES",0,1,0,"",11102,111,5,1
649403.681999996,6.8638101449e6,13336,22423,8,30,649403.72458418,6.86380614512668e6,28,"","AV","FRANKLIN D  ROOSEVELT",2,"R","C","CH201","LA PETITE CANTINE",0,1,0,"",11102,111,5,1
649257.592,6.8636256966e6,13338,22596,8,30,649254.09284432,6.8636237585831e6,12,"","RUE","COLISEE",2,"R","C","CH303","DK",0,1,0,"",11103,111,5,1
650516.632299997,6.8637815579e6,13340,22936,8,31,650512.93678187,6.86378308863373e6,3,"","RUE","CASTELLANE",2,"R","C","CH103","HEMARU",0,1,0,"",11101,111,5,1
650213.9212,6.8635956408e6,13344,23436,8,31,650213.9212,6.8635956408e6,18,"","RUE","ANJOU",1,"R","C","CH201","CONTRASTE",0,1,0,"",11102,111,5,1
649595.063699998,6.8638014536e6,13347,23824,8,31,649598.64374921,6.86379966943418e6,126,"","RUE","FAUBOURG SAINT HONORE",2,"R","C","CH403","CAFE CHIC",0,1,0,"",11104,111,5,1
650331.8741,6.864141989e6,13348,24437,8,32,650332.01858181,6.86414598638977e6,3,"","RUE","JOSEPH SANSBOEUF",2,"R","C","CH302","HAPPY BO BUN",0,1,0,"",11103,111,5,1
651090.1206,6.8649236276e6,13357,25979,9,33,651090.1206,6.8649236276e6,26,"","RUE","DOUAI",1,"R","C","CH403","LES FRANGINS",0,1,0,"",11104,111,5,1
651415.671599999,6.8647715569e6,13359,26184,9,33,651414.32453357,6.86477532325262e6,1,"","RUE","FROCHOT",2,"R","C","CH501","LES JUSTES",0,1,0,"",11105,111,5,1
650694.525399998,6.864203157e6,13363,26588,9,33,650694.5254,6.864203157e6,2,"","RUE","BUDAPEST",1,"R","C","CH103","PO",0,1,0,"",11101,111,5,1
651481.851099998,6.8642320714e6,13367,26642,9,34,651481.8511,6.8642320714e6,3,"","RUE","BOURDALOUE",1,"R","C","CH101","JEANNE AIMEE",0,1,0,"",11101,111,5,1
651485.580499999,6.8642467681e6,13368,26644,9,34,651485.5805,6.8642467681e6,5,"","RUE","BOURDALOUE",1,"R","C","CH302","SO NAT",0,1,0,"",11103,111,5,1
651159.1131,6.8638661413e6,13369,26824,9,34,651159.1131,6.8638661413e6,34,"","BD","HAUSSMANN",1,"R","C","CH201","LE MANOIR",0,1,0,"",11102,111,5,1
650599.7641,6.8635946193e6,13372,27409,9,34,650603.36992065,6.86359288781006e6,14,"","RUE","SEZE",2,"R","C","CH103","YAKI KOBE",0,1,0,"",11101,111,5,1
650644.956299998,6.8636891505e6,13373,27540,9,34,650644.9563,6.8636891505e6,20,"","RUE","GODOT DE MAUROY",1,"R","C","CH303","L’ATELIER DU KOUSKOUS",0,1,0,"",11103,111,5,1
651428.180600002,6.8638072543e6,13376,27824,9,35,651436.0149485,6.86380563473724e6,12,"","BD","HAUSSMANN",3,"A","C","CH201","HAUSSMANN BRASSERIE",0,1,0,"",11102,111,5,1
651426.079499997,6.8638778629e6,13377,27832,9,35,651426.0795,6.8638778629e6,24,"","RUE","LAFFITTE",1,"R","C","CH201","M. JACQUES",0,1,0,"",11102,111,5,1
651982.234200001,6.8640717315e6,13383,28332,9,35,651982.2342,6.8640717315e6,35,"","RUE","TREVISE",1,"R","C","CH107","BLACK BEANS",0,1,0,"",11101,111,5,1
651563.085600004,6.8642508876e6,13387,29012,9,35,651560.59499543,6.86425401759822e6,65,"","RUE","FAUBOURG MONTMARTRE",2,"R","C","CH103","SAM BUJA",0,1,0,"",11101,111,5,1
651582.558600001,6.8644929438e6,13390,29338,9,36,651581.83720909,6.86448900938833e6,32,"","RUE","MARTYRS",2,"R","C","CH502","SUSHI SHOP",0,1,0,"",11105,111,5,1
652266.953500003,6.8645142392e6,13398,30301,9,36,652266.9535,6.8645142392e6,127,"","RUE","FAUBOURG POISSONNIERE",1,"R","C","CH303","JIM' S CORNER",0,1,0,"",11103,111,5,1
653613.712200001,6.8649796908e6,13404,31078,10,37,653613.7122,6.8649796908e6,255,"","RUE","FAUBOURG SAINT MARTIN",1,"R","C","CH303","PIZZA PARISIENNE",0,1,0,"",11103,111,5,1
652175.273900002,6.8637646612e6,13410,31846,10,38,652175.2739,6.8637646612e6,18,"","RUE","FAUBOURG POISSONNIERE",1,"A","C","CH106","PENNY LANE",0,1,0,"",11101,111,5,1
652561.214500003,6.8636534919e6,13416,32052,10,38,652561.2145,6.8636534919e6,37,"","RUE","FAUBOURG SAINT DENIS",1,"R","C","CH402","LE MAYOL",0,1,0,"",11104,111,5,1
652709.765000001,6.8634487056e6,13422,32836,10,39,652713.64499763,6.86344773317089e6,4,"","BD","SAINT DENIS",2,"R","C","CH201","LE PLOMB DU CANTAL",0,1,0,"",11102,111,5,1
653128.985100001,6.8635385848e6,13426,33080,10,39,653128.9851,6.8635385848e6,22,"","RUE","LANCRY",1,"R","C","CH103","OYA NOUILLES",0,1,0,"",11101,111,5,1
653074.317000002,6.8633580858e6,13427,33141,10,39,653082.02604363,6.86335594789299e6,46,"","RUE","RENE BOULANGER",3,"R","C","CH302","PAUSE CROISSANTS",0,1,0,"",11103,111,5,1
653246.703900002,6.8637494352e6,13434,33719,10,39,653246.7039,6.8637494352e6,59,"","RUE","LANCRY",1,"R","C","CH105","MALOYA",0,1,0,"",11101,111,5,1
653812.423600003,6.8638840687e6,13443,34621,10,40,653811.32440664,6.86388022269247e6,20,"","AV","CLAUDE VELLEFAUX",2,"R","C","CH403","SAN LUIS BAR",0,1,0,"",11104,111,5,1
653911.941399999,6.863308752e6,13454,35559,11,41,653908.03456102,6.86330961025941e6,32,"","RUE","FONTAINE AU ROI",2,"R","C","CH101","ROBERT",0,1,0,"",11101,111,5,1
654386.275200002,6.8625278824e6,13465,37054,11,42,654386.2752,6.8625278824e6,4,"","RUE","GENERAL RENAULT",1,"R","C","CH101","KRUGEN",0,1,0,"",11101,111,5,1
654003.263400003,6.8626033783e6,13467,37241,11,42,653997.32011072,6.86260873342022e6,60,"","BD","VOLTAIRE",3,"R","C","CH303","EAST SIDE BURGER",0,1,0,"",11103,111,5,1
653816.265299998,6.8618878469e6,13475,37839,11,43,653816.2653,6.8618878469e6,18,"","BD","RICHARD LENOIR",1,"A","C","CH403","LE PREAU",0,1,0,"",11104,111,5,1
653890.877800003,6.8618217315e6,13476,37844,11,43,653890.8778,6.8618217315e6,5,"","RUE","SAINT SABIN",1,"R","C","CH106","AMAZZA",0,1,0,"",11101,111,5,1
654290.647299998,6.8621515834e6,13479,38085,11,43,654290.6473,6.8621515834e6,19,"","RUE","POPINCOURT",1,"R","C","CH103","BAI THAI",0,1,0,"",11101,111,5,1
654179.704000004,6.8620928683e6,13480,38132,11,43,654176.33231115,6.86209071615821e6,46,"","RUE","SEDAINE",2,"R","C","CH403","LES MAUVAIS JOUEURS",0,1,0,"",11104,111,5,1
654939.787,6.8626581512e6,13485,38591,11,43,654936.10090165,6.86265659791994e6,138,"","RUE","CHEMIN VERT",2,"A","C","CH403","LE BYZANCE",0,1,0,"",11104,111,5,1
654932.669299997,6.8622792228e6,13486,38712,11,43,654932.6693,6.8622792228e6,168,"B","RUE","ROQUETTE",1,"A","C","CH201","ART & THE",0,1,0,"",11102,111,5,1
654577.639700003,6.8621199237e6,13489,39024,11,43,654577.6397,6.8621199237e6,111,"","BD","VOLTAIRE",1,"R","C","CH303","SNACK VALENTINO",0,1,0,"",11103,111,5,1
654542.259000003,6.8619991629e6,13492,39175,11,43,654543.84502738,6.86199549077294e6,40,"","RUE","GODEFROY CAVAIGNAC",2,"R","C","CH403","PARIS TEXAS",0,1,0,"",11104,111,5,1
654632.605499998,6.861721194e6,13493,39266,11,43,654632.6055,6.861721194e6,79,"","RUE","CHARONNE",1,"R","C","CH107","LE TABERNITA",0,1,0,"",11101,111,5,1
653906.837099999,6.8617539522e6,13495,39529,11,43,653906.8371,6.8617539522e6,3,"","RUE","LAPPE",1,"R","C","CH403","CHANTIER INTERDIT",0,1,0,"",11104,111,5,1
653826.259499997,6.8616901852e6,13498,39733,11,43,653821.87782515,6.86168349185065e6,12,"","RUE","ROQUETTE",3,"R","C","CH303","BOCAMEXA",0,1,0,"",11103,111,5,1
655104.7531,6.861336127e6,13505,40416,11,44,655104.7531,6.861336127e6,45,"","RUE","MONTREUIL",1,"R","C","CH107","LE 45 TOURS",0,1,0,"",11101,111,5,1
655518.795999996,6.8612632724e6,13508,40692,11,44,655521.76437154,6.86126059121175e6,267,"","BD","VOLTAIRE",2,"R","C","CH303","POKE’N’ROLL",0,1,0,"",11103,111,5,1
656227.819300003,6.8601225076e6,13514,41821,12,45,656227.8193,6.8601225076e6,34,"","RUE","LOUIS BRAILLE",1,"R","C","CH103","LOI’S",0,1,0,"",11101,111,5,1
655651.514200002,6.860857481e6,13517,42066,12,46,655650.99763208,6.86085351449555e6,6,"","RUE","FABRE D EGLANTINE",2,"R","C","CH302","CAMPUS SO GOOD",0,1,0,"",11103,111,5,1
655923.208700001,6.8597135523e6,13521,42552,12,46,655923.2087,6.8597135523e6,40,"","RUE","CLAUDE DECAEN",1,"A","C","CH403","AU BON COIN",0,1,0,"",11104,111,5,1
654899.592200004,6.8605278425e6,13526,43238,12,46,654899.5922,6.8605278425e6,181,"","RUE","CHARENTON",1,"R","C","CH101","L'ALCHIMISTE",0,1,0,"",11101,111,5,1
654032.574600004,6.8608443127e6,13540,45122,12,48,654032.5746,6.8608443127e6,23,"B","BD","DIDEROT",1,"A","C","CH403","LES DEUX SAVOIE",0,1,0,"",11104,111,5,1
653920.522600003,6.8598419948e6,13542,45310,13,49,653920.5226,6.8598419948e6,16,"","BD","VINCENT AURIOL",1,"R","C","CH303","IL FENOMENALE",0,1,0,"",11103,111,5,1
652836.483099997,6.8600036139e6,13543,45354,13,49,652832.87909492,6.8600018786342e6,39,"","BD","SAINT MARCEL",2,"R","C","CH104","AU P'TIT CAHOUA",0,1,0,"",11101,111,5,1
653490.825199999,6.8605032647e6,13547,45778,13,49,653490.8252,6.8605032647e6,85,"","QU","AUSTERLITZ",1,"CC","C","CH302","BRIOCHE DOREE",0,1,200,0,11103,111,5,1
